Inverlake,ALBERTA,51.04917,-113.64472,,,,,,,,,30000,35000,35000,35000,35000,35000,35000,35000,35000,35000,30000,35000,35000,70000,35000
Invermay,SASKATCHEWAN,51.80594,-103.15645,25000,25000,25000,25000,25000,30000,30000,30000,30000,30000,30000,60000,60000,60000,60000,60000,0,60000,55000,55000,55000,110000,55000
Inwood,MANITOBA,50.50639,-97.49556,,,,,,,,8000,8000,30000,30000,30000,30000,30000,5000,,,,,0,0,0,0
Ipswich,MANITOBA,50.41833,-100.48083,,25000,25000,25000,,,,,25000,25000,25000,25000,25000,25000,25000,30000,60000,60000,60000,0,57000,0,57000
Ipswich Sdg,MANITOBA,,,,,,,25000,,,,,,,,,,,,,,,,,,
Ipswich Siding,MANITOBA,50.41833,-100.48083,,,,,,25000,25000,25000,,,,,,,,,,,,,,,
Ireton,ALBERTA,53.2575,-113.64028,,,,,,,,,,,,,,,,,,,,60000,95000,200000,100000
Irma,ALBERTA,52.91194,-111.22833,30000,30000,30000,65000,65000,65000,,105000,105000,105000,105000,105000,105000,105000,105000,145000,135000,145000,137600,133000,165000,266000,133000
Irma,MANITOBA,,,,,,,,,105000,,,,,,,,,,,,,,,,
Iron Springs,ALBERTA,49.93,-112.6875,,,,,,,,,,,,,,40000,75000,75000,109000,109000,132000,97000,129000,194000,97000
Irriana,ALBERTA,51.32361,-113.60806,,,,,,,,,,,,,,,,,,,,,,60000,
Irricana,ALBERTA,51.32361,-113.60806,30000,30000,30000,30000,30000,115000,30000,60000,60000,60000,60000,60000,60000,92000,92000,90000,,,,40000,130000,140000,100000
Irricana..... (See page 153),ALBERTA,51.32361,-113.60806,,,,,,,,,,,,,,,,,,,,89000,,,
Irricana..... (also C.N.R.),ALBERTA,51.32361,-113.60806,,,,,,,,,,,,,,,,,60000,90000,90000,,,,
Irricana..... (also C.P.R.),ALBERTA,51.32361,-113.60806,,,,,,,,,,,,,,,,,30000,70000,0,,,,
Irvine,ALBERTA,49.95528,-110.27667,62000,60000,90000,90000,60000,,90000,90000,90000,85000,92000,120000,120000,120000,120000,115000,115000,155000,155000,161000,161000,322000,161000
Isabella,MANITOBA,50.26694,-100.87333,30000,30000,60000,60000,60000,60000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,60000,60000,60000,120000,60000
Isham,SASKATCHEWAN,51.08338,-108.56738,,,,,,,,,,,,,,30000,95000,98000,0,103000,103000,90000,130000,266000,133000
Islay,ALBERTA,53.39389,-110.53889,30000,30000,30000,65000,70000,70000,135000,107000,135000,145000,145000,175000,175000,175000,175000,168000,168000,128000,0,171000,193000,338000,169000
Ituna,SASKATCHEWAN,51.16814,-103.49846,60000,60000,60000,60000,,60000,60000,60000,60000,90000,90000,120000,120000,120000,120000,120000,0,120000,106000,75000,75000,162000,81000
Itune,SASKATCHEWAN,,,,,,,60000,,,,,,,,,,,,,,,,,,
Iusinger,SASKATCHEWAN,51.53333,-103.08382,,30000,,,,,,,,,,,,,,,,,,,,,
Jaamin,SASKATCHEWAN,51.22834,-103.64619,,,,,,,60000,,,,,,,,,,,,,,,,
Jameson,SASKATCHEWAN,50.40557,-104.28894,,25000,25000,25000,25000,25000,,,,,,,25000,25000,25000,25000,0,70000,30000,35000,,,
Jamieson,ALBERTA,,,,,,,,,,,,,,,25000,30000,30000,30000,62000,62000,62000,60000,60000,120000,60000
Jamieson,SASKATCHEWAN,50.40557,-104.28894,25000,,,,,,,25000,25000,25000,25000,25000,,,,,,,,,,,
Janet,ALBERTA,51.00806,-113.87028,,,,,,,,,,,,,,,,,30000,30000,30000,30000,30000,60000,30000
Jansen,SASKATCHEWAN,51.78677,-104.71625,58000,50000,50000,80000,90000,90000,100000,130000,80000,85000,85000,85000,85000,85000,80000,80000,80000,85000,84000,105000,100000,200000,100000
Jarrow,ALBERTA,52.94083,-111.39528,,,,,,30000,,65000,65000,65000,65000,65000,65000,65000,65000,65000,100000,100000,0,64000,96000,128000,68000
Jarrow,MANITOBA,,,,,,,,,65000,,,,,,,,,,,,,,,,
Jarvie,ALBERTA,54.45472,-113.98694,,,,,,,,,,,,,,30000,5000,30000,30000,30000,30000,28000,28000,56000,28000
Jasmin,SASKATCHEWAN,51.22834,-103.64619,30000,30000,30000,30000,30000,30000,,60000,60000,60000,60000,60000,60000,60000,60000,55000,0,55000,50000,73000,82000,164000,82000
Jays,SASKATCHEWAN,51.44563,-106.66517,,,,,,,,,,,,,,,32000,30000,30000,60000,60000,65000,65000,130000,65000
Jedburgh,SASKATCHEWAN,51.29861,-103.00188,,,,,,,,,,,,,,,,,0,132000,132000,130000,125000,250000,125000
Jefferson,ALBERTA,49.08528,-113.09111,,,,,,,,,,,,,,,,,,102000,102000,101000,133000,202000,101000
Jenner,ALBERTA,50.74667,-111.18444,,,,,60000,95000,120000,125000,125000,125000,125000,125000,95000,65000,65000,30000,30000,65000,60000,59000,59000,118000,59000
Joffre,ALBERTA,52.33611,-113.53722,,,,,,,,35000,35000,30000,30000,30000,30000,60000,62000,62000,102000,102000,0,96000,96000,196000,98000
Johanna,SASKATCHEWAN,,,,,,,,,60000,,,,,,,,,,,,,,,,
Jordan,MANITOBA,49.37,-98.00222,25000,26000,25000,25000,,,,,,,,,,,,27000,,,,30000,30000,60000,30000
Jordan Siding,MANITOBA,49.37,-98.00222,,,,,30000,30000,,30000,30000,27000,27000,27000,27000,27000,27000,,,,,,,,
Jordan's Siding,MANITOBA,49.37,-98.00222,,,,,,,30000,,,,,,,,,,,,,,,,
Jordon,MANITOBA,49.99917,-97.34333,,,,,,,,,,,,,,,,,30000,30000,30000,,,,
Josephburg,ALBERTA,53.71333,-113.07,,,,,,,,,,,,,,,,,112000,142000,142000,141000,141000,282000,141000
Judah,ALBERTA,56.15306,-117.32194,,,,,,,,,,,,,,,,,30000,30000,30000,30000,30000,60000,30000
Judson,ALBERTA,49.52222,-112.34556,,,,,,,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,70000,65000,64000,86000,128000,64000
Juniata,SASKATCHEWAN,52.08338,-107.33398,90000,90000,90000,0,60000,60000,,60000,60000,60000,60000,60000,60000,60000,60000,60000,0,60000,55000,55000,55000,110000,55000
Juniper,SASKATCHEWAN,51.32652,-107.11873,,,,,,,,,,,,32000,62000,62000,62000,60000,0,60000,60000,60000,60000,60000,60000
Junnifail,ALBERTA,,,35000,,,,,,,,,,,,,,,,,,,,,,
Jurson,SASKATCHEWAN,,,,,,,,,25000,,,,,,,,,,,,,,,,
Justice,MANITOBA,49.99611,-99.79917,65000,60000,60000,65000,65000,62000,62000,65000,65000,65000,30000,30000,30000,30000,30000,30000,40000,40000,40000,40000,40000,80000,40000
Kainsack,SASKATCHEWAN,,,,,,,,,212000,,,,,,,,,,,,,,,,
Kaiser,SASKATCHEWAN,,,25000,25000,25000,25000,25000,,,,,,,,,,,,,,,,,,
Kalcida,MANITOBA,49.12889,-98.46778,,55000,,,,,,,,,,,,,,,,,,,,,
Kalcland,ALBERTA,53.73611,-111.86028,,,,,,,,,,,,,,,,,,177000,,,,,
Kaleida,MANITOBA,49.12889,-98.46778,55000,,55000,55000,55000,50000,50000,50000,50000,50000,50000,50000,50000,50000,75000,75000,75000,75000,75000,0,90000,0,90000
Kaleland,ALBERTA,53.73611,-111.86028,,,,,,,,,,,,,,,,,177000,,177000,105000,105000,140000,70000
Kamloops,BRITISH COLUMBIA,50.67583,-120.33944,3000,3000,3000,,,20000,26000,26000,23000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,40000,40000,50000,25000
Kamsack,MANITOBA,51.56119,-101.89644,75000,75000,75000,75000,75000,120000,,272000,307000,0,322000,337000,337000,337000,352000,352000,0,377000,334000,333000,335000,349000,349000
Kandahar,SASKATCHEWAN,51.75801,-104.36183,,85000,85000,85000,85000,85000,,85000,85000,85000,85000,85000,85000,85000,90000,90000,97000,97000,96000,95000,90000,180000,90000
Kandianar,SASKATCHEWAN,,,,,,,,,85000,,,,,,,,,,,,,,,,
Kane,MANITOBA,49.35444,-97.72722,,,,,,,,,,,,,,,62000,62000,62000,62000,60000,60000,60000,120000,60000
Kane Siding,MANITOBA,49.35444,-97.72722,,,,,,,,30000,30000,30000,62000,62000,62000,62000,,,,,,,,,
Kathryn,ALBERTA,51.21833,-113.70833,,,,,,30000,,75000,75000,75000,75000,75000,75000,75000,0,75000,75000,75000,0,65000,97000,130000,65000
Kathryn,MANITOBA,,,,,,,,,30000,,,,,,,,,,,,,,,,
Katrim,MANITOBA,50.08167,-98.78944,25000,25000,25000,25000,25000,25000,,25000,25000,25000,25000,25000,25000,25000,25000,,,,,,,,
Katrin,MANITOBA,,,,,,,,,25000,,,,,,,,,,,,,,,,
Katrine,MANITOBA,50.08167,-98.78944,,,,,,,,,,,,,,,,25000,25000,25000,25000,25000,25000,50000,22000
Kavanagh,ALBERTA,53.18222,-113.51694,,,,,,,,,,,,,30000,30000,60000,60000,60000,60000,60000,85000,80000,160000,80000
Kayville,SASKATCHEWAN,49.72571,-105.15019,,,,,,,,,,,,,,30000,60000,60000,60000,60000,56000,56000,56000,120000,60000
Keatley,SASKATCHEWAN,52.80006,-107.46729,,,,,,,,,,,,,,,,,,,,123000,123000,123000,123000
Keddestone,SASKATCHEWAN,,,,55000,,,,,,,,,,,,,,,,,,,,,
Keddleston,SASKATCHEWAN,50.83337,-105.10057,,,,,55000,55000,55000,,,55000,55000,55000,,55000,,,,54300,54300,,,,
Keddlestone,SASKATCHEWAN,,,,,55000,55000,,,,,,,,,,,,,,,,,,,
Kedleston,SASKATCHEWAN,50.83337,-105.10057,,,,,,,,55000,55000,,,,55000,,55000,55000,55000,,,54000,52000,104000,52000
Keeewatin,MANITOBA,49.75917,-94.55556,,,,,,1300000,,,,,,,,,,,,,,,,,
Keeler,SASKATCHEWAN,50.67907,-105.8808,80000,120000,110000,110000,110000,115000,115000,120000,120000,115000,120000,120000,120000,120000,113000,113000,113000,132000,132000,126000,126000,252000,126000
Keevatin,ONTARIO,,,1300000,,,,,,,,,,,,,,,,,,,,,,
Keewatan,ONTARIO,,,,,1300000,,,,,,,,,,,,,,,,,,,,
Keewatin,MANITOBA,49.75917,-94.55556,,1300000,,1300000,,,,1300000,1300000,1300000,1300000,,,1300000,,1300000,1300000,1300000,,1300000,1300000,2600000,550000
Kegworth,SASKATCHEWAN,50.18335,-103.01718,,,,,,,,,,,,,,,25000,25000,25000,25000,25000,25000,25000,50000,25000
Kelfield,SASKATCHEWAN,51.94311,-108.61183,,25000,55000,85000,85000,60000,60000,60000,90000,85000,85000,85000,85000,85000,85000,85000,78000,125000,125000,120000,120000,212000,120000
Kelliber,SASKATCHEWAN,,,,,,,60000,,,,,,,,,,,,,,,,,,
Kelliher,SASKATCHEWAN,51.26293,-103.74016,60000,60000,60000,0,,55000,85000,85000,85000,85000,85000,115000,115000,115000,140000,140000,0,138000,126000,95000,95000,105000,105000
Kelloe,MANITOBA,50.47694,-100.76611,43200,44000,42000,50000,50000,55000,45000,48000,48000,48000,48000,83000,83000,92000,92000,92000,92000,92000,92000,0,84500,0,84500
Kellwood,MANITOBA,50.62472,-99.46167,,,,,,,53500,,,,,,,,,,,,,,,,
Kelsey,ALBERTA,52.84583,-112.54889,,,,,,55000,90000,90000,120000,130000,130000,130000,130000,130000,0,185000,185000,185000,0,167000,165000,330000,165000
Kelso,MANITOBA,49.97089,-101.95454,25000,25000,25000,25000,25000,30000,30000,25000,25000,25000,25000,25000,25000,25000,25000,55000,0,60000,60000,58000,58000,59000,59000
Kelstern,SASKATCHEWAN,50.15003,-106.80063,,,,,,,,,,,,,90000,90000,90000,90000,90000,120000,120000,108000,106000,224000,112000
Kelvington,SASKATCHEWAN,52.16295,-103.52575,,,,,,,,,,,,158000,158000,150000,150000,165000,0,187000,185000,263000,298000,304000,304000
Kelwood,MANITOBA,50.62472,-99.46167,55000,56000,55000,55000,55000,55000,,53500,53500,53500,53500,53500,53500,53500,53500,57000,57000,57000,67000,65000,65000,130000,65000
Kemnay,MANITOBA,49.84167,-100.13417,70000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,35000,35000,35000,35000,70000,35000
Kenaston,SASKATCHEWAN,51.50251,-106.27093,45000,75000,75000,75000,75000,105000,,105000,105000,0,105000,105000,143000,143000,143000,135000,142000,58000,140000,133000,133000,135000,135000
Kendal,SASKATCHEWAN,50.25488,-103.61589,50000,50000,50000,50000,50000,50000,80000,80000,80000,0,80000,80000,112000,112000,112000,142000,162000,162000,145000,158000,141000,141000,141000
Kennaston,SASKATCHEWAN,51.50251,-106.27093,,,,,,,105000,,,,,,,,,,,,,,,,
Kennedy,SASKATCHEWAN,50.01072,-102.35079,60000,60000,60000,60000,60000,0,55000,50000,50000,51000,51000,51000,51000,51000,51000,52000,52000,71000,70000,70000,78000,156000,78000
Kenora,MANITOBA,49.81611,-94.435,440000,440000,440000,440000,,440000,440000,540000,540000,540000,540000,,40000,540000,40000,490000,490000,490000,40000,0,400000,11550000,400000
Kenora.....*,MANITOBA,49.81611,-94.435,,,,,,,,,,,,40000,,,,,,,,,,,
Kenton,MANITOBA,49.9875,-100.61417,120700,120700,127000,127000,127000,100000,80000,80500,80500,70500,70500,70500,70500,70500,70000,110000,110000,105000,105000,0,105000,0,105000
Kenville,MANITOBA,52.00028,-101.32361,25000,25000,55000,55000,55000,55000,55000,112000,122000,122000,122000,122000,122000,122000,122000,167000,167000,167000,169000,115000,145000,290000,145000
Keoma,ALBERTA,51.21694,-113.64861,,,25000,30000,30000,30000,,,25000,55000,55000,55000,55000,55000,55000,55000,95000,94000,90000,91000,91000,182000,91000
Keppel,SASKATCHEWAN,52.03338,-107.73399,,,,,28000,30000,30000,30000,30000,30000,30000,30000,30000,30000,25000,25000,25000,30000,30000,30000,24000,48000,24000
Kerriemuir,ALBERTA,51.92278,-110.31222,,,,,,95000,95000,95000,95000,95000,95000,95000,95000,,,,,,,,,,
Kerrimuir,ALBERTA,,,,,,,60000,,,,,,,,,,,,,,,,,,
Kerrobert,SASKATCHEWAN,51.92166,-109.14068,25000,55000,60000,60000,105000,0,113000,110000,120000,95000,95000,95000,95000,93000,93000,93000,89000,100000,100000,100000,100000,200000,100000
Kesseck,SASKATCHEWAN,51.21666,-102.00047,,,,,,,35000,,,,,,,,,,,,,,,,
Kessock,SASKATCHEWAN,51.21666,-102.00047,,,,,35000,60000,,30000,30000,30000,30000,30000,30000,30000,30000,30000,60000,65000,65000,65000,35000,70000,35000
Ketchen,SASKATCHEWAN,51.99372,-102.8183,,,,,,,,,,,55000,55000,55000,55000,65000,65000,60000,65000,54000,30000,30000,50000,25000
Ketchum,SASKATCHEWAN,,,,,,,,,,,,25000,,,,,,,,,,,,,
Kettlehut,SASKATCHEWAN,50.68336,-106.48395,,,,,,,,,,,,,,,,,,,,29000,29000,58000,29000
Kewatin,MANITOBA,49.75917,-94.55556,,,,,,,1300000,,,,,,,,,,,,,,,,
Keyes,MANITOBA,50.24194,-99.12194,48000,48000,48000,48000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,34000,34000,60000,30000
Keystown,SASKATCHEWAN,50.46976,-105.04732,,0,60000,0,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,60000,57700,60000,55000,60000,60000,60000,60000
Khedive,SASKATCHEWAN,49.6167,-104.51721,30000,30000,30000,60000,60000,0,60000,60000,60000,60000,60000,60000,60000,60000,60000,55000,58000,58000,52000,54000,54000,114000,57000
Kilby,MANITOBA,,,,,,,,,,,,,,30000,,,,,,,,,,,
Killaley,SASKATCHEWAN,50.75402,-102.83119,50000,50000,50000,54000,54000,0,49000,54000,54000,54000,54000,79000,79000,79000,79000,109000,109000,110000,111000,73000,77000,166000,
Killaly,SASKATCHEWAN,50.75402,-102.83119,,,,,,,,,,,,,,,,,,,,,,,83000
Killam,ALBERTA,52.78972,-111.85528,100000,127500,127500,125000,125000,130000,160000,160000,190000,195000,195000,225000,255000,255000,295000,295000,325000,325000,323000,317000,374000,630000,255000
Killarney,MANITOBA,49.18333,-99.66278,137000,137000,102000,102000,102000,110000,108000,110000,110000,110000,110000,80000,80000,80000,80000,80000,130000,130000,130000,126000,126000,252000,126000
Killdeer,SASKATCHEWAN,49.11669,-106.35059,,,,,,,,,,,,,,,,,,,,57000,57000,114000,57000
Kilty,MANITOBA,,,,,,,,,,,,,,,30000,30000,30000,30000,30000,30000,30000,,,,
Kilwinning,SASKATCHEWAN,53.09861,-106.66217,,,,,,,,,,,,30000,30000,30000,30000,30000,30000,31500,28000,28000,32000,64000,32000
Kincaid,SASKATCHEWAN,49.66977,-107.00641,,,90000,150000,150000,0,,240000,240000,213000,183000,213000,243000,213000,200000,200000,200000,193000,,100000,100000,224000,112000
Kincaid.....*,SASKATCHEWAN,49.66977,-107.00641,,,,,,,,,,,,,,,,,,,193000,,,,
Kincorth,SASKATCHEWAN,49.98722,-109.71307,,,30000,30000,30000,30000,60000,60000,60000,60000,60000,60000,60000,60000,30000,30000,30000,30000,30000,30000,30000,60000,30000
Kindersley,SASKATCHEWAN,51.46768,-109.15661,60000,125000,160000,115000,120000,153000,155000,155000,155000,0,155000,155000,155000,155000,155000,155000,155000,152000,150000,135000,135000,135000,135000
Kineaid,SASKATCHEWAN,49.66977,-107.00641,,,,,,,235000,,,,,,,,,,,,,,,,
Kingford,SASKATCHEWAN,,,,,,30000,,,,,,,,,,,,,,,,,,,
Kingman,ALBERTA,53.21333,-112.74944,,,,,,40000,,40000,40000,40000,40000,75000,75000,75000,0,65000,105000,110000,0,105000,105000,210000,105000
Kingman,MANITOBA,,,,,,,,,40000,,,,,,,,,,,,,,,,
Kingsford,SASKATCHEWAN,49.26717,-102.77989,,,,,30000,25000,35000,25000,25000,25000,25000,25000,25000,25000,30000,60000,65000,65000,62000,50000,50000,53000,53000
Kingston,ONTARIO,44.30667,-76.41639,1035000,1300000,1050000,0,1050000,1050000,1550000,1530000,1530000,230000,230000,250000,,250000,250000,250000,250000,250000,2750000,2750000,2750000,2500000,2350000
Kinhop,SASKATCHEWAN,51.79012,-107.49745,,,,,,30000,65000,65000,75000,0,0,0,75000,75000,35000,35000,30000,30000,30000,30000,30000,60000,30000
Kinhop Siding,SASKATCHEWAN,51.79012,-107.49745,,,,,30000,,,,,,,,,,,,,,,,,,
Kinistino,SASKATCHEWAN,52.95081,-105.02997,50000,80000,80000,80000,90000,110000,,108000,113000,0,170000,190000,255000,255000,235000,255000,295000,304500,302000,308000,356000,612000,277000
Kinley,SASKATCHEWAN,52.06695,-107.42592,90000,90000,90000,30000,90000,60000,120000,150000,180000,180000,150000,150000,145000,182000,147000,147000,,77000,,,,84000,30000
Kinley..... (See page 102),SASKATCHEWAN,52.06695,-107.42592,,,,,,,,,,,,,,,,,,,,,53000,,
Kinley..... (See page 103),SASKATCHEWAN,52.06695,-107.42592,,,,,,,,,,,,,,,,,,,,,,110000,
Kinley..... (See page 59),SASKATCHEWAN,52.06695,-107.42592,,,,,,,,,,,,,,,,,,,,57000,,,
Kinley..... (See page 60),SASKATCHEWAN,52.06695,-107.42592,,,,,,,,,,,,,,,,,,,,,,,64000
Kinley..... (See page 63),SASKATCHEWAN,52.06695,-107.42592,,,,,,,,,,,,,,,,,,,,,57000,,
Kinley..... (See page 99),SASKATCHEWAN,52.06695,-107.42592,,,,,,,,,,,,,,,,,,,,58000,,,
Kinley..... (also C.N.R.),SASKATCHEWAN,52.06695,-107.42592,,,,,,,,,,,,,,,,,55000,,60000,,,,
Kinley..... (also C.P.R.),SASKATCHEWAN,52.06695,-107.42592,,,,,,,,,,,,,,,,,90000,,67000,,,,
Kinsella,ALBERTA,53.00028,-111.52389,,,,,,35000,,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,35000,30000,30000,60000,30000
Kinsella,MANITOBA,,,,,,,,,35000,,,,,,,,,,,,,,,,
Kinuso,ALBERTA,55.33194,-115.43528,,,,,,,,,,,,,,,,,,,,15000,15000,30000,0
Kipistino,SASKATCHEWAN,52.95081,-105.02997,,,,,,,105000,,,,,,,,,,,,,,,,
Kipling,SASKATCHEWAN,50.0981,-102.63199,25000,25000,25000,25000,25000,25000,25000,25000,25000,0,0,0,75000,75000,75000,105000,105000,55000,95000,100000,100000,200000,100000
Kipp,ALBERTA,49.75889,-112.95667,15000,15000,15000,15000,15000,20000,21000,20000,20000,15000,15000,15000,25000,25000,25000,25000,25000,25000,25000,12000,12000,12000,12000
Kircaldy,ALBERTA,50.335,-113.23778,,,,,,,125000,,,120000,120000,120000,120000,,,,,,,,,,
Kirkcaldy,ALBERTA,50.335,-113.23778,,30000,30000,,90000,115000,,145000,120000,,,,,120000,145000,145000,172000,168000,168000,213500,255000,446000,223000
Kirkealdy,ALBERTA,50.335,-113.23778,,,,60000,,,,,,,,,,,,,,,,,,,
Kirkella,MANITOBA,50.02389,-101.36528,27000,27000,27000,27000,27000,27000,27000,27000,27000,,,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,60000,30000
Kirkpatrick,ALBERTA,51.49,-112.82944,,,,,,,,,,,,,35000,35000,35000,35000,35000,35000,40000,40000,40000,80000,40000
Kiron,ALBERTA,52.92667,-112.69833,,,,,,,,,,,,,,,,35000,35000,35000,31000,31000,31000,62000,0
Kirriemuir,ALBERTA,51.92278,-110.31222,,,,30000,,,,,,,,,,65000,65000,65000,100000,100000,98000,64000,89000,178000,89000
Kisbey,SASKATCHEWAN,49.64628,-102.67263,120000,131000,125000,125000,125000,0,110000,115000,115000,110000,110000,110000,115000,142000,147000,147000,150000,150000,138000,113000,85000,220000,85000
Kitscoty,ALBERTA,53.34194,-110.33333,25000,25000,60000,60000,60000,90000,,135000,170000,170000,205000,235000,235000,235000,0,235000,233000,238000,0,199000,231000,404000,174000
Kitseoty,ALBERTA,53.34194,-110.33333,,,,,,,135000,,,,,,,,,,,,,,,,
Kloma,ALBERTA,51.21694,-113.64861,,,,,,,25000,25000,,,,,,,,,,,,,,,
Knollys,SASKATCHEWAN,49.48449,-108.93343,,,,,,,,,,,,,,,,30000,30000,30000,30000,30000,30000,60000,30000
Knox,MANITOBA,49.99889,-99.97194,30000,30000,30000,30000,30000,30000,30000,30000,30000,,,,,,,,,,,,,,
Kootuk,ALBERTA,,,,,,,,,,4000,30000,30000,,,,,,,,,,,,,
Kronan,SASKATCHEWAN,50.30588,-104.29117,,,,90000,,,,,,,,,,,,,,,,,,,
Kronau,SASKATCHEWAN,50.30588,-104.29117,100000,100000,90000,,90000,0,85000,85000,85000,85000,115000,115000,115000,115000,115000,115000,115000,120000,111000,104000,104000,208000,104000
Kronsgart,MANITOBA,49.27861,-97.84694,25000,25000,,25000,25000,25000,40000,40000,40000,25000,25000,25000,25000,25000,25000,25000,30000,30000,23000,23000,23000,50000,25000
Krydor,SASKATCHEWAN,52.78742,-107.07481,,,,60000,60000,60000,60000,98000,98000,0,0,0,98000,90000,120000,110000,110000,55000,158000,167000,167000,286000,174000
Kuroki,SASKATCHEWAN,51.87173,-103.48868,,,,,,,,,,35000,35000,35000,35000,85000,35000,70000,70000,70000,65000,73000,73000,136000,68000
Kyle,SASKATCHEWAN,50.83059,-108.03886,,,,,,,,,,,,30000,90000,120000,120000,120000,120000,125000,135000,122000,117000,236000,118000
Kylemore,SASKATCHEWAN,51.90434,-103.63927,,,,,,,30000,30000,30000,0,0,0,130000,130000,130000,130000,130000,130000,130000,130000,130000,260000,130000
L'énore,MANITOBA,49.95833,-100.75167,,,,,,,,,,,102500,,,,,,,,,,,,
La Fleche,SASKATCHEWAN,49.70538,-106.57584,,,185000,190000,,,190000,,,,,,,242000,,222000,,,214000,59000,166000,340000,170000
La Flèche,SASKATCHEWAN,49.70538,-106.57584,,,,,,,,,,,,,,,222000,,222000,221000,,,,,
La Riviere,MANITOBA,49.23833,-98.67889,,,,,88000,85000,85000,90000,90000,,,,,90000,,52000,92000,,67000,70000,70000,140000,70000
La Rivière,MANITOBA,49.23833,-98.67889,88000,88000,88000,88000,,,,,,90000,90000,90000,90000,,60000,,,92000,,,,,
La Salle,MANITOBA,49.69306,-97.26389,16000,16000,16000,16000,16000,18000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,40000,40000,80000,40000
LaFleche,SASKATCHEWAN,49.70538,-106.57584,,,,,,,,,,210000,,210000,210000,,,,,,,,,,
LaFlèche,SASKATCHEWAN,49.70538,-106.57584,,,,,,,,,,,210000,,,,,,,,,,,,
Lac Du Bonnet,MANITOBA,50.25361,-96.06056,,,,,,,,,,,,,,,,,,,,,32000,,
Lac La Biche,ALBERTA,54.77028,-111.97917,,,,,,,,,,,,,,14000,14000,14000,40000,,,,,,
Lac Vert,SASKATCHEWAN,52.50001,-104.48384,,,,,,,,,,,,90000,120000,120000,120000,120000,120000,120000,120000,60000,115000,228400,114200
Lac du Bonnet,MANITOBA,50.25361,-96.06056,,,,,,,,,,,,,,,,,,,,32000,,64000,32000
Lac la Biche,ALBERTA,54.77028,-111.97917,,,,,,,,,,,,,,,,,,30000,30000,30000,30000,60000,30000
Lacadena,SASKATCHEWAN,50.95005,-108.33403,,,,,,,,,,,,,,30000,95000,98000,98000,65000,103000,95000,95000,190000,95000
Lacombe,ALBERTA,52.46444,-113.73417,103000,105000,70000,50000,55000,50000,45000,35000,45000,40000,100000,90000,90000,95000,95000,125000,110000,110000,110000,102000,143000,286000,143000
Ladstock,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,32000,127000,127000,,,,
Lady Lake,SASKATCHEWAN,52.02502,-102.62452,,,,,,,,,,,,,,,,,32000,32000,32000,30000,30000,60000,30000
Lafine,ALBERTA,51.38111,-110.68917,,,,,,,,,,,,,,,,,107000,,,,,,
Lafleche,SASKATCHEWAN,49.70538,-106.57584,,,,,185000,0,,210000,210000,,,,,,,,,,,,,,
Laird,SASKATCHEWAN,52.71473,-106.58972,85000,85000,85000,85000,85000,80000,115000,152000,152000,145000,0,0,130000,155000,145000,150000,197000,197500,187000,222000,222000,454000,227000
Lajord,SASKATCHEWAN,50.24023,-104.15372,118000,118000,118000,118000,118000,0,116000,116000,116000,116000,116000,116000,116000,148000,143000,145000,143000,143000,148000,142000,141000,282000,141000
Lake Alma,SASKATCHEWAN,49.14461,-104.19741,,,,,,,,,,,,,,,65000,95000,95000,100000,97000,86000,81000,172000,86000
Lake Johnson,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,60000,60000,,,,
Lake Lenore,SASKATCHEWAN,52.39586,-104.98533,,,,,,,,,,,,,,,,175000,210000,234500,190000,210000,234000,471400,235700
Lake Valley,SASKATCHEWAN,50.63384,-106.03129,,,,0,65000,0,65000,64000,64000,64000,64000,64000,64000,60000,60000,60000,60000,55000,51000,53000,53000,106000,53000
Lakefield,ONTARIO,44.42988,-78.27351,,,,,,,,,,,,,,,,,,,,,,,1500000
Lakenheath,SASKATCHEWAN,49.53336,-106.28393,,,,,,,,,,,,,,,,92000,92000,97000,97000,92000,87000,174000,87000
Lamerton,ALBERTA,52.49306,-113.09639,,,,,,,,,,,,,,,40000,40000,72000,70000,0,66000,66000,126000,63000
Lamerton Siding,ALBERTA,52.49306,-113.09639,,,,,,,,,,,,,,2000,,,,,,,,,
Lamont,ALBERTA,53.75917,-112.78444,55000,55000,55000,85000,55000,55000,150000,180000,215000,215000,185000,215000,255000,120000,0,255000,295000,280000,0,224000,211000,178000,89000
Lampiran,SASKATCHEWAN,,,,,,,,,55000,,,,,,,,,,,,,,,,
Lampman,SASKATCHEWAN,49.38277,-102.75783,30000,30000,30000,60000,60000,55000,,55000,55000,65000,0,0,65000,65000,65000,60000,87000,92000,92000,80000,80000,170000,85000
