"Edmonton..... (See pages 137, 156, 177 and 178)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,2,,
"Edmonton..... (See pages 155, 174, 176 and 177)",ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,,,,2,
Edmonton..... (also C.P.R.),ALBERTA,53.53444,-113.49028,,,,,,,,,,,,,,,,,,,1,,,,
Edmore,SASKATCHEWAN,51.57265,-103.59022,,,,,,,,,,,,,,,,,1,2,2,2,2,4,2
Edouardville,ALBERTA,,,,,,,,,,,,,,,,,,,,,,1,1,2,1
Edrans,MANITOBA,50.0525,-99.1375,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,
Edwand,ALBERTA,54.1425,-112.27611,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,,1,2,1
Edward,ALBERTA,54.1425,-112.27611,,,,,,,,,,,,,,,,,,,,1,,,
Edwin,MANITOBA,49.88944,-98.515,,,,,,,,1,1,1,1,1,1,1,1,,2,2,2,1,1,2,1
Edwin,SASKATCHEWAN,,,,2,1,,,,,,,,,,,,,,,,,,,,
Egremont,ALBERTA,54.03833,-113.12611,,,,,,,,,,,,,1,1,1,1,2,2,2,3,3,6,3
Eincastle,ALBERTA,49.80833,-112.00167,,,1,,,,,,,,,,,,,,,,,,,,
Elbow,SASKATCHEWAN,51.12163,-106.59765,3,3,4,4,4,4,4,,4,4,4,4,4,1,1,4,4,4,4,4,4,8,4
Elcott,SASKATCHEWAN,49.04986,-102.30172,,,,1,1,2,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,2
Eldersley,SASKATCHEWAN,52.85924,-103.81954,,,,,,,,,,,1,1,1,1,3,3,3,3,3,2,2,4,2
Eldred,SASKATCHEWAN,53.58854,-106.96758,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,1
Elfros,SASKATCHEWAN,51.74326,-103.86073,3,4,4,4,4,4,4,,4,4,4,4,4,1,1,4,4,2,2,3,3,6,3
Elgin,MANITOBA,49.44389,-100.26917,5,5,5,5,5,,3,1,4,4,4,3,3,3,4,,4,4,4,3,3,6,3
Eli,MANITOBA,,,,,,,,,1,1,1,,,,,,,,,,,,,,
Elie,MANITOBA,49.90167,-97.75833,2,2,2,2,1,,,,,1,1,1,1,1,1,,2,2,2,2,2,4,2
Elk Island,ALBERTA,53.78139,-112.97833,,,,,,,,,,,,,,,,,1,2,2,2,2,4,2
Elk Point,ALBERTA,53.90111,-110.90056,,,,,,,,,,,,,,,,2,2,3,1,3,3,6,3
Elkhorn,MANITOBA,49.97556,-101.23944,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,6,3
Ellerslie,ALBERTA,53.42833,-113.49194,1,1,1,1,1,1,,,,,1,1,1,1,2,2,2,2,2,2,2,4,2
Elliots,MANITOBA,,,1,1,1,,,,,,,,,,,,,,,,,,,,
Elliott,MANITOBA,,,,,,,,,,,,,,,,,1,,1,1,1,,,,
Elliott Siding,MANITOBA,,,,,,,,,,1,1,1,1,1,1,1,,,,,,1,,,
Elliott's Siding,MANITOBA,,,,,,,1,,1,,,,,,,,,,,,,,,,
Elliotts,MANITOBA,,,,,,1,,,,,,,,,,,,,,,,,,,
Ellscott,ALBERTA,54.50306,-112.90111,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1
Elm Creek,MANITOBA,49.67556,-97.9925,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,2,4,2
Elmora,MANITOBA,,,,,,,,,2,,,,,,,,,,,,,,,,
Elnora,ALBERTA,51.99056,-113.20083,,,,,,1,,,2,2,2,2,2,2,2,2,3,3,1,3,3,6,3
Elowick,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,1,
Elphinstone,MANITOBA,50.53111,-100.32194,2,2,2,2,1,,2,1,2,3,3,3,3,3,3,,3,3,3,3,3,6,3
Elrose,SASKATCHEWAN,51.20148,-108.03321,,,1,4,5,6,6,6,6,6,6,1,1,1,4,4,4,4,4,4,4,8,4
Elspeth,ALBERTA,52.30778,-114.22056,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1
Elstow,SASKATCHEWAN,51.98899,-106.0579,3,4,4,4,4,3,3,,3,3,3,5,4,1,1,4,4,2,2,4,4,8,4
Elswick,SASKATCHEWAN,49.3667,-103.533,,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,
Elva,MANITOBA,49.21611,-101.11528,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2
Emerson,MANITOBA,49.00694,-97.21472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,1,1,2,1
Emerson..... (also C.N.R.),MANITOBA,49.00694,-97.21472,,,,,,,,,,,,,,,,,1,,,,,,
Empress,ALBERTA,50.95556,-110.00583,,,,,1,4,4,4,,4,4,4,4,4,3,3,3,4,4,4,4,8,4
Enchant,ALBERTA,50.17,-112.4225,,,,2,,4,4,4,4,4,4,4,4,3,2,2,3,3,3,2,2,4,2
Endcliffe,MANITOBA,50.86861,-101.36417,2,2,2,2,2,,3,1,3,3,3,3,3,2,2,,2,2,2,1,1,2,1
Endeavour,SASKATCHEWAN,52.16046,-102.65738,,,,,,,,,,,,,,,,,,,1,1,1,2,1
Enderby,ALBERTA,50.55056,-119.13944,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,
Endiang,ALBERTA,51.95389,-112.15833,,,,,,,,,,,,,,2,3,3,3,3,1,3,3,6,3
Enebant,ALBERTA,,,,,,,1,,,,,,,,,,,,,,,,,,
Engelfeld,SASKATCHEWAN,52.16204,-104.65534,2,,,,,,,,,,,,,,,,,,,,,,
Engen,SASKATCHEWAN,52.09934,-106.53664,,,,,,,,,,,,,,,1,,,,,,,,
Engen Sdg,SASKATCHEWAN,,,,1,1,1,,,,,,,,,,,,,,,,,,,
Engen Siding,SASKATCHEWAN,,,,,,,1,1,1,,1,1,1,1,1,1,,,,,,,,,
Engen's Sdg,SASKATCHEWAN,,,1,,,,,,,,,,,,,,,,,,,,,,
Englebelt,SASKATCHEWAN,,,,2,1,,,,,,,,,,,,,,,,,,,,
Englefeld,SASKATCHEWAN,52.16204,-104.65534,,,,5,,2,2,3,2,3,3,1,1,,3,3,3,3,3,3,3,6,3
Englefield,SASKATCHEWAN,52.16204,-104.65534,,,,,2,,,,,,,,,,,,,,,,,,
Enilda,ALBERTA,55.41694,-116.31139,,,,,,,,,,,,,,,,1,,1,1,,,,
Ens,SASKATCHEWAN,52.6965,-105.71316,,,,,,,,,,,,2,2,2,2,2,3,3,3,3,3,6,3
Ensign,ALBERTA,50.475,-113.43167,,,1,2,1,3,4,4,4,4,4,4,4,4,4,,5,5,5,5,5,10,5
Ensign †,ALBERTA,50.475,-113.43167,,,,,,,,,,,,,,,,4,,,,,,,
Enterprise,MANITOBA,49.08651,-99.55038,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1
Entice,ALBERTA,51.4825,-113.27806,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1
Entwistle,ALBERTA,53.59444,-114.99583,,,,,,,,,,,,,,,,,,,,1,1,2,1
Environ,SASKATCHEWAN,52.22902,-107.32954,,,,,,,,,,,,,,,,,,1,2,2,2,4,2
Environ..... (Asquith Pit),SASKATCHEWAN,52.22902,-107.32954,,,,,,,,,,,,,,,,,2,,,,,,
Equity,ALBERTA,51.7825,-113.24556,,,,,,,,,,,,,2,1,2,2,3,3,1,3,3,6,3
Ericksdale,MANITOBA,50.86278,-98.10111,,,,,,,2,1,1,1,1,1,1,1,1,,,,,,,,
Erickson,MANITOBA,50.49806,-99.91139,1,1,1,1,1,,1,1,2,2,2,2,2,2,2,,2,2,2,2,2,4,2
Eriksdale,MANITOBA,50.86278,-98.10111,,,,,,,,,,,,,,,,,1,1,1,,,,
Ermine,SASKATCHEWAN,51.83339,-109.00074,,,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
Ernfold,SASKATCHEWAN,50.44837,-106.89262,2,2,3,3,4,4,4,,4,4,4,4,4,1,1,4,4,4,4,4,4,8,4
Erskine,ALBERTA,52.32111,-112.87972,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,6,3
Ervick,ALBERTA,53.02083,-112.95083,,,,,,,,,,,,,,,,,,1,1,1,1,2,1
Erwood,SASKATCHEWAN,52.85686,-102.18405,,,,,,,,,,,,,,,,,,,,1,1,2,1
Esher,ALBERTA,51.6825,-110.26028,,,,,,,,,,,,,,,,,,,,1,1,2,1
Esk,SASKATCHEWAN,51.80979,-104.84519,1,1,1,1,1,1,2,,2,2,2,2,2,1,1,2,2,2,2,1,2,4,2
Eskbank,SASKATCHEWAN,50.66997,-106.14311,,,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,6,3
Esme,SASKATCHEWAN,49.87804,-107.13585,,,,,,,,,,,,,,,,,,,,1,2,4,2
Esterhazy,SASKATCHEWAN,50.65315,-102.07105,5,6,4,4,4,4,4,,4,4,4,4,4,1,1,4,5,5,5,1,4,8,4
Estevan,SASKATCHEWAN,49.13928,-102.98598,6,6,5,2,6,6,6,6,6,6,6,5,5,1,1,5,,1,5,1,6,12,6
Estevan..... (also C.N.R.),SASKATCHEWAN,49.13928,-102.98598,,,,,,,,,,,,,,,,,5,,,,,,
Esther,ALBERTA,51.6825,-110.26028,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1
Estlin,SASKATCHEWAN,50.25137,-104.52842,,,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,8,4
Eston,SASKATCHEWAN,51.14917,-108.75746,,,,,5,5,5,5,5,5,5,1,1,1,5,5,6,5,5,5,5,10,5
Estuary,SASKATCHEWAN,50.93539,-109.8183,,,,,3,6,7,7,7,7,6,4,3,1,1,3,3,3,3,1,3,6,3
Ethelbert,MANITOBA,51.52917,-100.39333,2,1,2,2,1,,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,4,2
Ethelton,SASKATCHEWAN,52.78743,-104.93264,,,,,,,,,,,,,,,,,,3,3,3,3,6,3
Etizicam,ALBERTA,,,,,,,1,,,,,,,,,,,,,,,,,,
Etizikom,ALBERTA,49.47694,-111.10722,,,,,,3,,,,,,,,,,,,,,,,,
Ettington,SASKATCHEWAN,49.86811,-106.08637,,,1,2,2,2,2,2,2,2,2,1,1,1,2,3,3,3,3,2,2,4,2
Etzikom,ALBERTA,49.47694,-111.10722,,,,,,,4,4,4,4,4,4,4,3,3,2,2,2,2,3,3,6,3
Euclid,SASKATCHEWAN,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,
Evansburg,ALBERTA,53.60222,-115.01944,,,,,,,,,,,,,,,,,,,1,1,1,2,1
Evesham,SASKATCHEWAN,52.39118,-109.84521,,,2,2,2,3,4,3,4,4,4,4,4,1,1,5,5,5,5,1,5,10,5
Ewart,MANITOBA,49.64667,-101.21611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,3,2
Excel,ALBERTA,51.38722,-110.57444,,,,1,2,2,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,2,1
Excelsior,ALBERTA,53.77444,-113.49639,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,2,1
Expanse,SASKATCHEWAN,49.98336,-105.85058,,3,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,2,2,1,2,4,2
Eye brow,SASKATCHEWAN,50.8022,-106.14925,4,,,,,,,,,,,,,,,,,,,,,,
Eyebrow,SASKATCHEWAN,50.8022,-106.14925,,4,4,4,,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,8,4
Eyehrbw,SASKATCHEWAN,,,,,,,4,,,,,,,,,,,,,,,,,,
Eyre,SASKATCHEWAN,51.27359,-109.81516,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,1
Fabyan,ALBERTA,52.88194,-110.99361,,,,,,1,,1,1,1,1,1,1,1,1,1,3,3,1,3,3,6,3
Fabyon,MANITOBA,,,,,,,,,1,,,,,,,,,,,,,,,,
Factoria,SASKATCHEWAN,,,,,,,,,,,,,,,,,1,1,2,2,2,1,,,
Factoria Siding,SASKATCHEWAN,52.22651,-106.56429,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,
Fahler,ALBERTA,,,,,,,,,,,,,,,1,,,,,,,,,,
Fairburn,MANITOBA,,,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,,,,
Fairfax,MANITOBA,49.435,-100.12833,3,3,3,3,3,,3,1,2,2,2,2,2,2,2,,3,3,3,3,3,6,3
Fairholm,SASKATCHEWAN,53.42664,-108.53975,,,,,,,,,,,,,,1,1,1,1,1,1,2,2,4,2
Fairlight,MANITOBA,49.87585,-101.67941,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,1,1,1,3,1
Fairlight..... (See page 92),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,,,,1,,,
Fairlight..... (See page 93),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,,,,,,,2
Fairlight..... (See page 96),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,,,,,2,4,
Fairlight..... (also C.N.R.),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,2,,2,,,,
Fairlight..... (also C.P.R.),MANITOBA,49.87585,-101.67941,,,,,,,,,,,,,,,,,2,2,,,,,
Fairmount,SASKATCHEWAN,51.41672,-109.30075,,2,1,2,2,3,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,4,2
Fairview,ALBERTA,56.06722,-118.38417,,,,,,,,,,,,,,,,,5,6,6,6,6,12,6
Fairview,MANITOBA,49.9175,-99.39528,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1
Fairy Glen,SASKATCHEWAN,53.033,-104.54049,,,,,,,,,,,,,,,,3,3,3,3,1,3,6,3
Falher,ALBERTA,55.73722,-117.20139,,,,,,,,,,,,,,1,1,2,4,4,5,5,5,10,5
Fallison,MANITOBA,49.03694,-98.86556,,,,,,,,,,1,1,1,1,1,1,1,2,2,2,1,2,3,2
Falliston,MANITOBA,49.03694,-98.86556,,,,,,1,,1,1,,,,,,,,,,,,,,
Fallston,MANITOBA,49.03694,-98.86556,,,,,,,1,,,,,,,,,,,,,,,,
Fann,ALBERTA,,,,,,,,,,,,,,,,,,,,,,,,2,
Fannystelle,MANITOBA,49.74472,-97.77778,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,4,3
Fareham,ALBERTA,,,,,,,,,,,,,,,,,,,,3,3,,,,
Farrow,ALBERTA,50.68694,-113.40583,,,,,,,,,,,,,,,,,,,2,2,2,4,2
Fawcett,ALBERTA,54.54056,-114.09472,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,1
Federal,ALBERTA,52.11167,-111.57194,,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2
Fedorah,ALBERTA,53.91722,-113.32972,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1
Fee,SASKATCHEWAN,,,,,1,1,,,,,,,,,,,,,,,,,,,
Fenn,ALBERTA,52.13972,-112.74833,,,,,,,,,,1,1,1,1,1,1,2,2,2,1,2,2,2,2
Fenton,SASKATCHEWAN,53.01384,-105.59185,,,,,,,,1,1,1,1,2,2,2,2,3,3,3,2,2,2,4,2
Fenwood,SASKATCHEWAN,51.01213,-103.04612,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,6,3
Ferintosh,ALBERTA,52.76583,-112.97167,,,,,1,1,,1,1,1,1,1,1,1,2,2,2,3,1,3,3,6,3
Ferintosh,MANITOBA,,,,,,,,,1,,,,,,,,,,,,,,,,
Ferland,SASKATCHEWAN,49.45003,-106.95062,,,,,,,,,,,,,,,,,1,5,,1,3,6,3
Ferland..... (Fournierville),SASKATCHEWAN,49.45003,-106.95062,,,,,,,,,,,,,,,,,,,5,,,,
Fertile,MANITOBA,49.3914,-101.45051,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,4,2
Feudal,SASKATCHEWAN,51.88383,-107.61044,,,,,,,,,,,,,,,,,,3,3,1,3,6,3
Fielding,SASKATCHEWAN,52.51905,-107.54402,2,2,1,2,3,3,2,3,3,3,3,1,1,1,3,3,3,3,3,3,3,6,3
Fife Lake,SASKATCHEWAN,49.19414,-105.73125,,,,,,,,,,,,,,,3,3,3,3,3,1,3,6,3
Fillmore,SASKATCHEWAN,49.87947,-103.43388,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5
Fincastle,ALBERTA,49.80833,-112.00167,,,,1,1,3,,2,2,2,2,2,2,2,2,2,2,3,3,3,,6,3
Fincastle..... (A),ALBERTA,49.80833,-112.00167,,,,,,,,,,,,,,,,,,,,,3,,
Fincastric,ALBERTA,,,,,,,,,2,,,,,,,,,,,,,,,,
Findlater,SASKATCHEWAN,50.78887,-105.40147,1,1,1,1,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,6,3
Findlay,MANITOBA,49.56806,-100.7575,1,,,,,,,,,,,,,,,,,,,,,,
Fine River,MANITOBA,51.78417,-100.53056,,,,,,,,1,,,,,,,,,,,,,,,
Finnegan,ALBERTA,51.12778,-112.08167,,,,,,,,,,,,,,,,,,,,1,1,2,1
Finnic,SASKATCHEWAN,50.85516,-103.20077,,,,,1,,1,,,,,,,,,,,,,,,,
Finnie,SASKATCHEWAN,50.85516,-103.20077,,,1,1,,1,,1,1,1,1,2,2,2,2,2,3,3,2,2,2,4,2
Fir Mountain,SASKATCHEWAN,49.4667,-106.53393,,,,,,,,,,,,,,,,,,3,3,3,3,6,3
Firdale,MANITOBA,49.98222,-99.10972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1
Fisher Branch,MANITOBA,51.08306,-97.62,,,,,,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,1
Fishing Lake,SASKATCHEWAN,51.80892,-103.60338,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,1
Fishing River,MANITOBA,51.44833,-100.08694,,,,,,,,,,,,1,1,1,1,,,,,,,,
Fiske,SASKATCHEWAN,51.48653,-108.40407,,2,1,3,3,3,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,4,2
Fitzallen,ALBERTA,53.54361,-112.05361,,,,,,,,,,,,,,,,,,,,2,2,4,2
Fitzmaurice,SASKATCHEWAN,51.33333,-103.11716,,,,,,,,,,,,,,,,,,1,1,1,1,2,1
Flaxcombe,SASKATCHEWAN,51.47693,-109.60709,,,1,2,3,3,4,3,3,4,4,1,1,4,4,4,4,4,4,3,3,6,3
Fleet,ALBERTA,52.15333,-111.73,,,1,1,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,
Fleet',ALBERTA,52.15333,-111.73,,,,,,,,,,,,,,,,,,,,,,,3
Fleming,MANITOBA,50.07473,-101.5131,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,6,3
Fleott,SASKATCHEWAN,,,,,,,,,2,,,,,,,,,,,,,,,,
Flintoft,SASKATCHEWAN,49.46271,-106.35309,,,,,,,,,,,,,,,,4,4,4,4,3,3,6,3
Floors,MANITOBA,50.11056,-100.29917,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,1
Floral,SASKATCHEWAN,52.05974,-106.46989,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
Flumas,MANITOBA,50.38472,-99.08639,,,,,,,,2,,,,,,,,,,,,,,,
Foam Lake,SASKATCHEWAN,51.64108,-103.53955,3,5,5,5,5,5,5,5,5,5,5,7,7,7,6,6,6,6,6,6,6,12,6
Fonchill,SASKATCHEWAN,51.21017,-102.68492,,,,,,,,2,,2,,,,,,,,,,,,,
Fonehill,SASKATCHEWAN,51.21017,-102.68492,,,,,2,,2,,2,,2,2,2,2,2,2,2,2,2,2,,4,2
Fonehill..... (A),SASKATCHEWAN,51.21017,-102.68492,,,,,,,,,,,,,,,,,,,,,2,,
Foremost,ALBERTA,49.47639,-111.44694,,,1,2,1,4,5,5,5,5,5,5,5,3,3,3,4,4,4,4,4,8,4
Forestberg,ALBERTA,52.58389,-112.06444,,,,,2,,,,,,,,,,,,,,,,,,
Forestburg,ALBERTA,52.58389,-112.06444,,,,,,,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,12,6
Forgan,SASKATCHEWAN,51.26826,-107.80141,,,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,4
Forget,SASKATCHEWAN,49.65367,-102.87007,3,3,3,3,1,3,3,3,3,3,3,3,3,2,4,3,3,3,3,2,2,4,2
Forgray,SASKATCHEWAN,,,,,1,1,,,,,,,,,,,,,,,,,,,
Fork River,MANITOBA,51.51167,-100.02028,,1,1,1,1,,1,1,2,2,2,2,2,2,2,,2,2,2,2,2,4,2
Forrest,ALBERTA,,,,1,,,,,,,,,,,,,,,,,,,,,
Forrest,MANITOBA,49.96639,-99.93667,3,4,3,3,3,3,3,3,3,,3,3,3,3,3,4,4,3,4,1,2,3,2
Forrest.....*,MANITOBA,49.96639,-99.93667,,,,,,,,,,3,,,,,,,,,,,,,
Forrestburg,ALBERTA,52.58389,-112.06444,,,,,,4,,,,,,,,,,,,,,,,,
Forshec,ALBERTA,52.56111,-114.14722,,,,,,,,,,,,,,,,,,,,,,,1
Forshee,ALBERTA,52.56111,-114.14722,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,
Forslund,SASKATCHEWAN,51.9167,-105.85059,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,2
Fort Garry,MANITOBA,49.84139,-97.15,,,,,,,,,,,,,,,,,,,,1,1,,
Fort Kent,ALBERTA,54.31083,-110.60444,,,,,,,,,,,,,,,,,,,,2,2,4,2
Fort Langley,BRITISH COLUMBIA,49.16639,-122.58444,,,,,,,,,,,,,,,,,,,,1,1,2,1
Fort McNichol,ONTARIO,,,,,,,,,,1,,,,,,,,,,,,,,,
Fort Qu'Appelle,SASKATCHEWAN,50.76567,-103.79034,1,1,1,1,1,1,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2
Fort Saskatchewan,ALBERTA,53.71111,-113.21778,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,6,6,6,6,4,4,8,4
Fort William,ONTARIO,48.35434,-89.26268,9,8,10,9,9,9,10,9,9,8,6,6,8,8,1,17,16,16,13,,1,,
"Fort William..... (See pages 183, 184 and 185)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,12,,,
"Fort William..... (See pages 183, 184 and 186)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,1,,,
"Fort William..... (See pages 183, 185 and 186)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,1,,,
"Fort William..... (See pages 184, 185 and 186)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,2,,,
"Fort William..... (See pages 185, 186 and 187)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,,,12
"Fort William..... (See pages 185, 186 and 188)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,,,1
"Fort William..... (See pages 185, 187 and 188)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,,,1
"Fort William..... (See pages 186, 187 and 188)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,,,2
"Fort William..... (See pages 191, 192 and 193)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,,22,
"Fort William..... (See pages 191, 192 and 194)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,,2,
"Fort William..... (See pages 191, 193 and 194)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,,2,
"Fort William..... (See pages 192, 193 and 194)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,,4,
"Fort William..... (See pages 192, 193, 194)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,12,,
"Fort William..... (See pages 192, 193, 195)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,1,,
"Fort William..... (See pages 192, 194, 195)",ONTARIO,48.35434,-89.26268,,,,,,,,,,,,,,,,,,,,,1,,
Fortier,MANITOBA,49.935,-97.91611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,2,4,2
Fortune,SASKATCHEWAN,51.55546,-107.87884,,,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2
Forward,SASKATCHEWAN,49.63906,-104.46836,3,3,3,,,,,,,,,,,,,,,,,,,,
Forwarren,MANITOBA,,,,,,,,,,,,,3,,,,,,,,,,,,
Fosston,SASKATCHEWAN,52.19127,-103.81428,,,,,,,,,,,,,2,2,2,3,3,3,3,3,3,6,3
Fosterton,SASKATCHEWAN,50.48338,-108.38403,,,,,,,,,,,,,,,,,,,,2,2,4,2
Fosterton..... (St. Vincent),SASKATCHEWAN,50.48338,-108.38403,,,,,,,,,,,,,,,,,,,3,,,,
Fox Valley,SASKATCHEWAN,50.4663,-109.48237,,,,,,,,,,,,,,,2,4,7,6,6,6,6,12,7
Fox Warren,MANITOBA,50.51722,-101.15139,,,,,,,,4,3,,,,,,,,,,,,,,
Foxford,SASKATCHEWAN,53.45949,-105.12558,,,,,,,,,,,,,,,,,,,,1,1,2,
Foxwarren,MANITOBA,50.51722,-101.15139,4,4,4,4,4,4,4,,,3,,4,4,4,4,5,5,5,5,1,4,5,4
Francis,SASKATCHEWAN,50.1017,-103.86626,4,4,5,5,6,5,5,2,5,5,4,4,4,4,4,4,4,4,4,3,3,6,3
Franklin,MANITOBA,50.24417,-99.66472,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,1,2,3,2
Franksberg,SASKATCHEWAN,,,,,,,1,,,,,,,,,,,,,,,,,,
Franksburg,SASKATCHEWAN,,,,1,1,1,,,,,,,,,,,,,,,,,,,
Frankslake,SASKATCHEWAN,50.5996,-104.36234,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,2
Fredenthal,MANITOBA,49.04333,-97.07556,,1,,,,,,,,,,,,,,,,,,,,,
Fredernsthal,MANITOBA,49.04333,-97.07556,1,,,,,,,,,,,,,,,,,,,,,,
Freemantle,SASKATCHEWAN,49.64037,-102.38411,1,1,1,1,1,1,1,1,1,1,,,,,,,1,1,1,1,1,2,2
Freemont,SASKATCHEWAN,52.83631,-109.48764,,,,,,,,,,,,,1,1,1,1,1,1,2,2,2,4,
Frenchman Butte,SASKATCHEWAN,53.59052,-109.63656,,,,,,,,,,,,,,,,,,,,2,2,4,2
Frenchman's Butte,SASKATCHEWAN,53.59052,-109.63656,,,,,,,,,,,,,,,,,1,2,2,,,,
Frobisher,SASKATCHEWAN,49.20981,-102.427,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,,1,4,3,3,6,3
Frobisher..... (also C.N.R.),SASKATCHEWAN,49.20981,-102.427,,,,,,,,,,,,,,,,,1,,,,,,
Frontier,SASKATCHEWAN,49.20452,-108.5618,,,,,,,,,,,,5,5,5,5,5,1,5,5,5,5,10,6
Froude,SASKATCHEWAN,49.67301,-103.28091,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,3,3,3
Frys,MANITOBA,49.56981,-101.57714,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,4,2
