station,province,lat,lon,coord_source,year,n_elevators,total_capacity_bushels
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1925,1,32000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1926,1,32000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1927,1,32000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1928,2,62000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1929,2,64000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1930,2,60000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1939,2,58000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1940,2,58000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1941,4,116000
Prentiss,ALBERTA,52.37472,-113.62028,cgn_direct,1943,2,58000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1911,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1912,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1913,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1914,1,0
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1915,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1916,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1917,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1918,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1919,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1920,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1921,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1923,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1925,1,1000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1930,1,5500000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1939,1,5500000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1940,1,5500000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1941,2,11000000
Prescott,ONTARIO,44.71201,-75.51683,cgn_direct,1943,1,5500000
Prestville,ALBERTA,55.74139,-118.59583,cgn_direct,1928,1,32000
Prestville,ALBERTA,55.74139,-118.59583,cgn_direct,1929,1,32000
Prestville,ALBERTA,55.74139,-118.59583,cgn_direct,1930,1,32000
Prestville,ALBERTA,55.74139,-118.59583,cgn_direct,1939,1,30000
Prestville,ALBERTA,55.74139,-118.59583,cgn_direct,1940,1,30000
Prestville,ALBERTA,55.74139,-118.59583,cgn_direct,1941,2,60000
Prestville,ALBERTA,55.74139,-118.59583,cgn_direct,1943,1,30000
Prevo,ALBERTA,52.33417,-114.00667,cgn_direct,1928,1,32000
Prevo,ALBERTA,52.33417,-114.00667,cgn_direct,1929,1,32000
Prevo,ALBERTA,52.33417,-114.00667,cgn_direct,1930,1,32000
Prevo,ALBERTA,52.33417,-114.00667,cgn_direct,1939,1,30000
Prevo,ALBERTA,52.33417,-114.00667,cgn_direct,1940,1,30000
Prevo,ALBERTA,52.33417,-114.00667,cgn_direct,1941,2,60000
Prevo,ALBERTA,52.33417,-114.00667,cgn_direct,1943,1,30000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1912,1,30000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1913,2,55000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1914,2,55000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1915,3,85000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1916,3,85000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1917,4,115000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1918,4,115000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1919,4,115000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1920,4,115000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1921,4,115000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1923,4,115000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1924,4,115000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1925,2,60000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1926,2,60000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1927,4,120000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1928,5,152000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1929,5,144000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1930,5,144000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1939,4,106500
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1940,4,105000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1941,8,210000
Primate,SASKATCHEWAN,52.26098,-109.81896,cgn_direct,1943,4,105000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1913,1,30000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1914,1,30000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1916,1,30000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1917,1,0
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1918,2,106000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1919,2,106500
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1920,2,101500
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1921,2,101500
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1923,3,131000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1924,3,171000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1925,3,171000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1926,3,151000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1927,4,181000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1928,4,181000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1929,4,187000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1930,4,199000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1939,3,127000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1940,3,147000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1941,6,294000
Prince,SASKATCHEWAN,52.96219,-108.36826,cgn_direct,1943,3,147000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1911,2,46000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1912,2,41000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1913,1,0
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1914,2,41000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1915,3,71000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1916,1,30000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1917,1,0
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1918,3,75000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1919,3,75000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1920,3,75000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1921,4,110000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1923,4,110000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1924,4,110000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1925,4,110000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1926,4,130000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1927,4,130000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1930,4,155000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1939,3,97000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1940,3,97000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1941,6,210000
Prince Albert,SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1943,3,105000
Prince Albert East,SASKATCHEWAN,,,,1916,1,18000
Prince Albert..... (also C.P.R.),SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1928,4,130000
Prince Albert..... (also C.P.R.),SASKATCHEWAN,53.19952,-105.76009,cgn_direct,1929,4,130000
Prince Rupert,BRITISH COLUMBIA,54.31278,-130.32528,cgn_direct,1927,1,1250000
Prince Rupert,BRITISH COLUMBIA,54.31278,-130.32528,cgn_direct,1928,1,0
Prince Rupert,BRITISH COLUMBIA,54.31278,-130.32528,cgn_direct,1929,1,0
Prince Rupert,BRITISH COLUMBIA,54.31278,-130.32528,cgn_direct,1930,1,1250000
Prince Rupert,BRITISH COLUMBIA,54.31278,-130.32528,cgn_direct,1939,1,1250000
Prince Rupert,BRITISH COLUMBIA,54.31278,-130.32528,cgn_direct,1940,1,0
Prince Rupert,BRITISH COLUMBIA,54.31278,-130.32528,cgn_direct,1941,2,2500000
Prince Rupert,BRITISH COLUMBIA,54.31278,-130.32528,cgn_direct,1943,1,1250000
Procket,ALBERTA,49.54667,-113.74972,agent_high,1927,2,97000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1916,1,30000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1917,1,0
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1918,2,60000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1919,2,60000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1920,1,0
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1921,1,0
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1923,2,60000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1924,2,60000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1925,2,60000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1926,2,60000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1927,2,60000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1928,2,60000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1929,2,58000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1930,2,58000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1939,2,55000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1940,2,56000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1941,4,112000
Prongua,SASKATCHEWAN,52.74398,-108.54399,cgn_direct,1943,2,56000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1911,2,55000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1912,4,95000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1913,6,170000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1914,6,165000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1915,6,165000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1916,6,170000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1917,6,170000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1918,2,65000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1919,6,235000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1920,6,225000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1921,6,225000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1923,1,0
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1924,6,225000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1925,6,225000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1926,1,0
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1927,6,280000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1928,7,315000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1929,8,378000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1930,8,385000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1939,8,377000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1940,8,373000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1941,9,373000
Provost,ALBERTA,52.35333,-110.26472,cgn_direct,1943,8,373000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1926,4,142000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1927,4,142000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1928,4,142000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1929,4,145000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1930,4,145000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1939,4,146000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1940,4,151000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1941,8,310000
Prud'homme,SASKATCHEWAN,52.33775,-105.89048,cgn_direct,1943,4,155000
Prussia,SASKATCHEWAN,50.8876,-109.5466,manual_historical,1913,4,120000
Prussia,SASKATCHEWAN,50.8876,-109.5466,manual_historical,1914,4,120000
Prussia,SASKATCHEWAN,50.8876,-109.5466,manual_historical,1915,5,145000
Prussia,SASKATCHEWAN,50.8876,-109.5466,manual_historical,1916,8,248000
Pt. McNicoll,ONTARIO,,,,1916,1,4200000
Pultenay Sdg,ALBERTA,,,,1924,2,60000
Pultenay Siding,ALBERTA,,,,1925,2,70000
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1926,1,0
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1927,3,110000
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1928,3,123000
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1929,3,123000
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1930,3,117000
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1939,3,137000
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1940,3,169000
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1941,4,137000
Pulteney,ALBERTA,50.07917,-113.605,cgn_direct,1943,3,137000
Pumas,MANITOBA,50.38472,-99.08639,agent_high,1911,2,40200
Pumas,MANITOBA,50.38472,-99.08639,agent_high,1913,2,50000
Punichy,SASKATCHEWAN,51.37152,-104.2976,agent_high,1913,2,60000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1911,1,30000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1912,1,0
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1914,2,60000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1915,2,60000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1916,2,60000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1917,1,0
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1918,2,60000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1919,2,60000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1920,1,0
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1921,1,0
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1923,3,90000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1924,3,90000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1925,3,90000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1926,3,90000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1927,3,90000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1928,3,90000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1929,3,88000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1930,3,88000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1939,3,85000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1940,3,84000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1941,6,138000
Punnichy,SASKATCHEWAN,51.37152,-104.2976,cgn_direct,1943,3,80000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1911,2,34000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1912,2,40000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1913,3,100000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1914,3,100000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1915,3,95000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1916,3,100000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1917,3,100000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1918,2,65000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1919,3,100000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1920,3,100000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1921,3,100000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1923,1,0
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1924,3,100000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1925,2,65000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1926,1,35000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1927,1,35000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1928,1,35000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1929,2,70000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1930,2,70000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1939,2,64000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1940,2,64000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1941,3,64000
Purple Springs,ALBERTA,49.81556,-111.8925,cgn_direct,1943,2,64000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1912,3,90000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1913,3,90000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1915,3,90000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1916,3,85000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1917,2,80000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1920,3,82000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1921,3,82000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1923,3,82000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1924,2,65000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1925,2,65000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1926,2,70000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1927,2,70000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1928,3,120000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1929,3,115000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1930,3,115000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1939,2,74000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1940,2,74000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1941,4,150000
Purves,MANITOBA,49.12528,-98.7325,cgn_direct,1943,2,75000
Purvis,MANITOBA,49.12528,-98.7325,agent_medium,1914,3,90000
Pushley,ALBERTA,,,,1926,1,30000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1915,2,50000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1916,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1917,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1918,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1919,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1920,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1921,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1923,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1924,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1925,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1926,1,40000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1927,1,35000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1928,1,35000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1929,1,28000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1930,1,28000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1939,1,28000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1940,1,28000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1941,2,56000
Pym,SASKATCHEWAN,51.58338,-107.86734,cgn_direct,1943,1,28000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1911,4,110000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1912,4,110000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1913,4,110000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1914,4,108000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1915,4,108000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1916,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1917,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1918,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1919,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1920,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1921,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1923,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1924,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1925,2,55000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1926,2,45000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1927,5,135000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1928,5,137000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1929,5,143000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1930,4,103000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1939,4,103500
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1940,4,102500
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1941,8,205000
Qu'Appelle,SASKATCHEWAN,50.54251,-103.87351,cgn_direct,1943,4,102500
Quadra,MANITOBA,50.13556,-100.85778,cgn_direct,1911,1,30000
Quadra,MANITOBA,50.13556,-100.85778,cgn_direct,1912,1,30000
Quadra,MANITOBA,50.13556,-100.85778,cgn_direct,1913,1,30000
Quadra,MANITOBA,50.13556,-100.85778,cgn_direct,1914,1,30000
Quantock,SASKATCHEWAN,49.18336,-106.10058,cgn_direct,1939,1,35000
Quantock,SASKATCHEWAN,49.18336,-106.10058,cgn_direct,1940,1,35000
Quantock,SASKATCHEWAN,49.18336,-106.10058,cgn_direct,1941,2,70000
Quantock,SASKATCHEWAN,49.18336,-106.10058,cgn_direct,1943,1,35000
Quebec,ONTARIO,,,,1930,1,4000000
Quebec,QUEBEC,46.81382,-71.208,cgn_direct,1913,1,1000000
Quebec,QUEBEC,46.81382,-71.208,cgn_direct,1914,1,0
Quebec,QUEBEC,46.81382,-71.208,cgn_direct,1915,1,1000000
Quebec,QUEBEC,46.81382,-71.208,cgn_direct,1925,1,2000000
Quebec,QUEBEC,46.81382,-71.208,cgn_direct,1939,1,4000000
Quebec,QUEBEC,46.81382,-71.208,cgn_direct,1940,1,4000000
Quebec,QUEBEC,46.81382,-71.208,cgn_direct,1941,2,8000000
Quebec,QUEBEC,46.81382,-71.208,cgn_direct,1943,1,4000000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1925,4,132000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1926,1,0
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1927,5,172000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1928,5,172000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1929,5,217000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1930,5,217000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1939,5,230000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1940,5,222000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1941,6,222000
Queenstown,ALBERTA,50.63944,-112.93944,cgn_direct,1943,5,222000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1911,2,50000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1912,2,50000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1913,1,0
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1914,2,50000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1915,5,125000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1916,2,62000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1917,3,90000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1918,4,125000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1919,4,125000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1920,4,130000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1921,4,135000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1923,5,170000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1924,5,170000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1925,5,170000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1926,5,170000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1927,5,170000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1928,5,159000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1929,5,166000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1930,5,166000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1939,5,163000
Quill Lake,SASKATCHEWAN,52.07112,-104.25641,cgn_direct,1940,5,198000
